date,state,death,deathIncrease,hospitalized,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease
12/3/20,AL,3776,65,26062,241,1400010,9659,260359,3531
12/3/20,AR,2555,33,9206,96,1576679,14118,164310,2789
12/3/20,AZ,6821,82,27456,1144,1969836,11949,346421,5442
12/3/20,CA,19437,113,0,0,23210103,156925,1264539,18591
12/3/20,CO,3320,127,14579,216,1560856,12178,247209,6037
12/3/20,CT,5111,20,12257,0,3267936,61922,126177,4751
12/3/20,DC,692,2,0,0,687827,8184,22164,322
12/3/20,DE,779,0,0,0,394304,2469,37456,758
12/3/20,FL,19112,100,56527,258,6376281,39894,1012456,10656
12/3/20,GA,9648,81,35571,245,3963312,29328,433353,4373
12/3/20,HI,246,2,1304,13,0,0,18484,142
12/3/20,IA,2522,73,0,0,875516,3260,207969,2196
12/3/20,ID,991,31,4200,65,392275,2446,104734,1429
12/3/20,IL,13625,228,0,0,10046802,95819,759562,10959
12/3/20,IN,6033,60,27236,382,1893434,12302,359430,8460
12/3/20,KS,1679,0,5290,0,669121,0,162061,0
12/3/20,KY,2014,34,10311,121,2530843,65294,190601,3836
12/3/20,LA,6524,23,0,0,3297823,20659,244078,2743
12/3/20,MA,10874,50,14397,258,3186939,25748,240907,6675
12/3/20,MD,4764,49,21558,163,2177942,9939,205399,2044
12/3/20,ME,220,2,740,15,889282,9149,12554,346
12/3/20,MI,10035,193,0,0,6420956,61820,410843,7957
12/3/20,MN,3784,92,17623,245,2250748,14306,333626,6149
12/3/20,MO,4102,59,0,0,1525036,5031,309368,3998
12/3/20,MS,3879,28,7486,0,982395,0,159036,2168
12/3/20,MT,722,9,2762,29,603959,4718,65122,782
12/3/20,NC,5410,44,0,0,5055468,49058,377231,5637
12/3/20,ND,983,11,2813,22,272578,1061,82713,1017
12/3/20,NE,1128,48,4425,45,620451,2279,132530,2336
12/3/20,NH,544,7,844,2,412462,2766,22925,593
12/3/20,NJ,17209,64,41987,242,5825837,38456,383052,5556
12/3/20,NM,1673,44,7078,59,1502052,10793,102862,1899
12/3/20,NV,2249,48,0,0,839656,5225,159532,2536
12/3/20,NY,26955,66,89995,0,19291071,193585,674093,9855
12/3/20,OH,6753,82,28281,396,5823939,44123,446849,8921
12/3/20,OK,1836,24,12773,195,1957441,16703,204048,1707
12/3/20,OR,953,17,4745,96,1943782,18106,78160,1506
12/3/20,PA,10944,187,0,0,2872557,19933,386837,11406
12/3/20,RI,1400,9,4789,57,480754,2853,60722,1717
12/3/20,SC,4466,22,12126,103,2226037,13971,223063,2228
12/3/20,SD,1033,38,4696,70,251349,1012,83348,1145
12/3/20,TN,4781,93,12410,100,4237409,16305,388252,3967
12/3/20,TX,22000,244,0,0,10168794,101937,1333746,17552
12/3/20,UT,917,11,8548,125,1155726,6604,206165,3945
12/3/20,VA,4147,34,15014,131,3145233,8723,244503,2023
12/3/20,VT,75,1,0,0,223078,1614,4690,224
12/3/20,WA,2850,45,10954,34,2753107,0,185157,3401
12/3/20,WI,3773,70,17741,172,2169970,7354,426534,5604
12/3/20,WV,789,11,0,0,1120577,10801,51025,1120
12/3/20,WY,257,27,823,14,143277,1811,35078,571
12/2/20,AK,122,0,768,19,992112,5318,32531,697
12/2/20,AL,3711,73,25821,211,1390351,6546,256828,3928
12/2/20,AR,2522,10,9110,89,1562561,10306,161521,2212
12/2/20,AZ,6739,52,26312,240,1957887,12811,340979,3840
12/2/20,CA,19324,113,0,0,23053178,117054,1245948,20759
12/2/20,CO,3193,84,14363,247,1548678,7534,241172,3862
12/2/20,CT,5091,51,12257,0,3206014,38558,121426,2672
12/2/20,DC,690,5,0,0,679643,3919,21842,157
12/2/20,DE,779,2,0,0,391835,928,36698,355
12/2/20,FL,19012,96,56269,377,6336387,40478,1001800,9890
12/2/20,GA,9567,52,35326,263,3933984,19946,428980,4051
12/2/20,HI,244,0,1291,3,0,0,18342,76
12/2/20,IA,2449,18,0,0,872256,2662,205773,2375
12/2/20,ID,960,31,4135,86,389829,1424,103305,1607
12/2/20,IL,13397,266,0,0,9950983,75750,748603,9757
12/2/20,IN,5973,109,26854,430,1881132,8247,350970,6597
12/2/20,KS,1679,119,5290,185,669121,3683,162061,4615
12/2/20,KY,1980,37,10190,0,2465549,8825,186765,3597
12/2/20,LA,6501,46,0,0,3277164,60453,241335,3595
12/2/20,MA,10824,46,14139,0,3161191,18695,234232,5027
12/2/20,MD,4715,42,21395,189,2168003,11427,203355,2220
12/2/20,ME,218,4,725,16,880133,10400,12208,232
12/2/20,MI,9842,83,0,0,6359136,38000,402886,7433
12/2/20,MN,3692,77,17378,267,2236442,12827,327477,5165
12/2/20,MO,4043,37,0,0,1520005,3109,305370,2679
12/2/20,MS,3851,15,7486,0,982395,0,156868,2457
12/2/20,MT,713,15,2733,53,599241,1551,64340,1135
12/2/20,NC,5366,82,0,0,5006410,29768,371594,4199
12/2/20,ND,972,12,2791,40,271517,334,81696,551
12/2/20,NE,1080,62,4380,64,618172,1855,130194,1787
12/2/20,NH,537,9,842,1,409696,3255,22332,566
12/2/20,NJ,17145,62,41745,440,5787381,38189,377496,5155
12/2/20,NM,1629,40,7019,121,1491259,10919,100963,1544
12/2/20,NV,2201,35,0,0,834431,2542,156996,2129
12/2/20,NY,26889,73,89995,0,19097486,184578,664238,8973
12/2/20,OH,6671,123,27885,436,5779816,26978,437928,7835
12/2/20,OK,1812,54,12578,285,1940738,17270,202341,2859
12/2/20,OR,936,24,4649,306,1925676,956990,76654,1223
12/2/20,PA,10757,194,0,0,2852624,16179,375431,8291
12/2/20,RI,1391,11,4732,62,477901,2094,59005,1099
12/2/20,SC,4444,40,12023,113,2212066,13952,220835,1923
12/2/20,SD,995,47,4626,54,250337,716,82203,1291
12/2/20,TN,4688,50,12310,101,4221104,19057,384285,4099
12/2/20,TX,21756,207,0,0,10066857,105199,1316194,19222
12/2/20,UT,906,16,8423,144,1149122,4875,202220,4004
12/2/20,VA,4113,20,14883,158,3136510,8000,242480,2417
12/2/20,VT,74,2,0,0,221464,679,4466,101
12/2/20,WA,2805,31,10920,25,2753107,0,181756,4702
12/2/20,WI,3703,92,17569,197,2162616,6206,420930,4565
12/2/20,WV,778,20,0,0,1109776,9567,49905,1087
12/2/20,WY,230,0,809,16,141466,0,34507,702
12/1/20,AK,122,1,749,24,986794,6721,31834,511
12/1/20,AL,3638,60,25610,272,1383805,7481,252900,3376
12/1/20,AR,2512,10,9021,84,1552255,6854,159309,1950
12/1/20,AZ,6687,48,26072,286,1945076,8127,337139,10322
12/1/20,CA,19211,70,0,0,22936124,123921,1225189,12221
12/1/20,CO,3109,72,14116,628,1541144,9800,237310,4405
12/1/20,CT,5040,20,12257,0,3167456,23297,118754,1459
12/1/20,DC,685,5,0,0,675724,2020,21685,133
12/1/20,DE,777,5,0,0,390907,2219,36343,689
12/1/20,FL,18916,82,55892,338,6295909,39477,991910,8540
12/1/20,GA,9515,63,35063,239,3914038,21723,424929,2796
12/1/20,HI,244,0,1288,1,0,0,18266,43
12/1/20,IA,2431,28,0,0,869594,1188,203398,988
12/1/20,ID,929,9,4049,71,388405,799,101698,1214
12/1/20,IL,13131,146,0,0,9875233,103539,738846,12542
12/1/20,IN,5864,141,26424,406,1872885,7281,344373,5396
12/1/20,KS,1560,0,5105,0,665438,0,157446,0
12/1/20,KY,1943,35,10190,136,2456724,22028,183168,4127
12/1/20,LA,6455,35,0,0,3216711,45406,237740,5326
12/1/20,MA,10778,30,14139,0,3142496,15282,229205,3073
12/1/20,MD,4673,32,21206,155,2156576,10037,201135,2765
12/1/20,ME,214,20,709,10,869733,5691,11976,219
12/1/20,MI,9759,195,0,0,6321136,32742,395453,6511
12/1/20,MN,3615,22,17111,320,2223615,6035,322312,3549
12/1/20,MO,4006,177,0,0,1516896,2965,302691,2929
12/1/20,MS,3836,29,7486,0,982395,0,154411,1141
12/1/20,MT,698,17,2680,58,597690,3867,63205,1007
12/1/20,NC,5284,23,0,0,4976642,24870,367395,2883
12/1/20,ND,960,27,2751,43,271183,218,81145,466
12/1/20,NE,1018,29,4316,39,616317,2416,128407,1941
12/1/20,NH,528,2,841,2,406441,2233,21766,772
12/1/20,NJ,17083,90,41305,92,5749192,0,372341,5443
12/1/20,NM,1589,21,6898,116,1480340,19144,99419,2324
12/1/20,NV,2166,22,0,0,831889,4209,154867,2698
12/1/20,NY,26816,69,89995,0,18912908,139390,655265,7285
12/1/20,OH,6548,119,27449,585,5752838,45304,430093,9030
12/1/20,OK,1758,15,12293,35,1923468,50000,199482,1737
12/1/20,OR,912,7,4343,0,968686,0,75431,1311
12/1/20,PA,10563,180,0,0,2836445,8396,367140,5676
12/1/20,RI,1380,7,4670,88,475807,2646,57906,1183
12/1/20,SC,4404,23,11910,33,2198114,16138,218912,1425
12/1/20,SD,948,2,4572,70,249621,1233,80912,448
12/1/20,TN,4638,36,12209,113,4202047,31104,380186,5693
12/1/20,TX,21549,170,0,0,9961658,118895,1296972,18540
12/1/20,UT,890,19,8279,144,1144247,4559,198216,2510
12/1/20,VA,4093,31,14725,106,3128510,13437,240063,2228
12/1/20,VT,72,3,0,0,220785,1196,4365,69
12/1/20,WA,2774,71,10895,136,2753107,0,177054,1314
12/1/20,WI,3611,117,17372,277,2156410,6414,416365,4635
12/1/20,WV,758,23,0,0,1100209,10100,48818,976
12/1/20,WY,230,15,793,9,141466,0,33805,500
11/30/20,AK,121,0,725,3,980073,4709,31323,507
11/30/20,AL,3578,1,25338,668,1376324,2554,249524,2295
11/30/20,AR,2502,32,8937,94,1545401,6663,157359,1112
11/30/20,AZ,6639,5,25786,218,1936949,16630,326817,822
11/30/20,CA,19141,20,0,0,22812203,203636,1212968,14034
11/30/20,CO,3037,34,13488,60,1531344,12038,232905,4133
11/30/20,CT,5020,59,12257,0,3144159,102123,117295,4714
11/30/20,DC,680,0,0,0,673704,4810,21552,104
11/30/20,DE,772,2,0,0,388688,1555,35654,403
11/30/20,FL,18834,98,55554,161,6256432,29041,983370,6426
11/30/20,GA,9452,10,34824,42,3892315,9989,422133,1532
11/30/20,HI,244,0,1287,0,0,0,18223,85
11/30/20,IA,2403,36,0,0,868406,1688,202410,1143
11/30/20,ID,920,7,3978,30,387606,1199,100484,824
11/30/20,IL,12985,103,0,0,9771694,60790,726304,6190
11/30/20,IN,5723,38,26018,386,1865604,9988,338977,5665
11/30/20,KS,1560,31,5105,87,665438,6035,157446,4425
11/30/20,KY,1908,12,10054,73,2434696,30517,179041,2116
11/30/20,LA,6420,13,0,0,3171305,844,232414,169
11/30/20,MA,10748,26,14139,0,3127214,6491,226132,1168
11/30/20,MD,4641,16,21051,174,2146539,10147,198370,1923
11/30/20,ME,194,3,699,7,864042,33979,11757,249
11/30/20,MI,9564,97,0,0,6288394,92105,388942,10790
11/30/20,MN,3593,15,16791,148,2217580,11493,318763,5794
11/30/20,MO,3829,6,0,0,1513931,4828,299762,3829
11/30/20,MS,3807,1,7486,192,982395,35123,153270,1485
11/30/20,MT,681,10,2622,53,593823,5401,62198,397
11/30/20,NC,5261,21,0,0,4951772,27062,364512,2734
11/30/20,ND,933,12,2708,41,270965,684,80679,595
11/30/20,NE,989,0,4277,31,613901,1372,126466,1143
11/30/20,NH,526,0,839,0,404208,1998,20994,514
11/30/20,NJ,16993,15,41213,0,5749192,135883,366898,3815
11/30/20,NM,1568,28,6782,102,1461196,9442,97095,1678
11/30/20,NV,2144,8,0,0,827680,2911,152169,1642
11/30/20,NY,26747,57,89995,0,18773518,142155,647980,6819
11/30/20,OH,6429,30,26864,357,5707534,38481,421063,6631
11/30/20,OK,1743,7,12258,37,1873468,0,197745,2200
11/30/20,OR,905,9,4343,0,968686,8042,74120,1614
11/30/20,PA,10383,32,0,0,2828049,9172,361464,4268
11/30/20,RI,1373,8,4582,0,473161,2075,56723,651
11/30/20,SC,4381,28,11877,20,2181976,11518,217487,1358
11/30/20,SD,946,3,4502,34,248388,544,80464,564
11/30/20,TN,4602,48,12096,56,4170943,48010,374493,7975
11/30/20,TX,21379,22,0,0,9842763,34166,1278432,11725
11/30/20,UT,871,3,8135,59,1139688,2913,195706,1897
11/30/20,VA,4062,4,14619,47,3115073,15513,237835,1893
11/30/20,VT,69,2,0,0,219589,900,4296,71
11/30/20,WA,2703,0,10759,96,2753107,0,175740,2179
11/30/20,WI,3494,7,17095,96,2149996,6206,411730,2676
11/30/20,WV,735,6,0,0,1090109,7880,47842,845
11/30/20,WY,215,0,784,22,141466,2562,33305,816
11/29/20,AK,121,0,722,1,975364,6514,30816,612
11/29/20,AL,3577,5,24670,0,1373770,3978,247229,2236
11/29/20,AR,2470,21,8843,24,1538738,9224,156247,1221
11/29/20,AZ,6634,10,25568,220,1920319,15300,325995,3221
11/29/20,CA,19121,32,0,0,22608567,218705,1198934,15614
11/29/20,CO,3003,20,13428,59,1519306,9047,228772,3489
11/29/20,CT,4961,0,12257,0,3042036,0,112581,0
11/29/20,DC,680,2,0,0,668894,4864,21448,140
11/29/20,DE,770,7,0,0,387133,2559,35251,581
11/29/20,FL,18736,59,55393,116,6227391,30102,976944,7131
11/29/20,GA,9442,18,34782,58,3882326,12238,420601,1665
11/29/20,HI,244,4,1287,0,0,0,18138,56
11/29/20,IA,2367,7,0,0,866718,2720,201267,1584
11/29/20,ID,913,4,3948,70,386407,1248,99660,1160
11/29/20,IL,12882,44,0,0,9710904,55562,720114,7178
11/29/20,IN,5685,22,25632,303,1855616,9873,333312,4304
11/29/20,KS,1529,0,5018,0,659403,0,153021,0
11/29/20,KY,1896,11,9981,0,2404179,0,176925,2743
11/29/20,LA,6407,16,0,0,3170461,22320,232245,1643
11/29/20,MA,10722,46,14139,0,3120723,15758,224964,2495
11/29/20,MD,4625,23,20877,164,2136392,13270,196447,1999
11/29/20,ME,191,0,692,3,830063,0,11508,220
11/29/20,MI,9467,0,0,0,6196289,0,378152,0
11/29/20,MN,3578,57,16643,220,2206087,35557,312969,8946
11/29/20,MO,3823,6,0,0,1509103,4310,295933,3193
11/29/20,MS,3806,27,7294,0,947272,0,151785,1845
11/29/20,MT,671,2,2569,0,588422,3874,61801,956
11/29/20,NC,5240,21,0,0,4924710,37814,361778,3820
11/29/20,ND,921,0,2667,18,270281,835,80084,725
11/29/20,NE,989,5,4246,30,612529,2115,125323,1257
11/29/20,NH,526,3,839,2,402210,3013,20480,478
11/29/20,NJ,16978,13,41213,95,5613309,0,363083,4499
11/29/20,NM,1540,13,6680,49,1451754,9534,95417,1435
11/29/20,NV,2136,17,0,0,824769,882,150527,1298
11/29/20,NY,26690,58,89995,0,18631363,150597,641161,6723
11/29/20,OH,6399,21,26507,245,5669053,47047,414432,7729
11/29/20,OK,1736,19,12221,141,1873468,0,195545,1721
11/29/20,OR,896,11,4343,0,960644,40,72506,1674
11/29/20,PA,10351,76,0,0,2818877,14413,357196,5529
11/29/20,RI,1365,2,4582,52,471086,2675,56072,1055
11/29/20,SC,4353,7,11857,55,2170458,15136,216129,1218
11/29/20,SD,943,1,4468,68,247844,1567,79900,801
11/29/20,TN,4554,13,12040,35,4122933,16078,366518,3052
11/29/20,TX,21357,48,0,0,9808597,47028,1266707,7050
11/29/20,UT,868,5,8076,47,1136775,3769,193809,1722
11/29/20,VA,4058,4,14572,56,3099560,12521,235942,2325
11/29/20,VT,67,0,0,0,218689,1348,4225,70
11/29/20,WA,2703,0,10663,167,2753107,0,173561,2624
11/29/20,WI,3487,23,16999,117,2143790,5680,409054,4055
11/29/20,WV,729,11,0,0,1082229,13059,46997,1152
11/29/20,WY,215,0,762,14,138904,0,32489,560
11/28/20,AK,121,2,721,30,968850,7631,30204,650
11/28/20,AL,3572,0,24670,219,1369792,4552,244993,2119
11/28/20,AR,2449,13,8819,40,1529514,8424,155026,1349
11/28/20,AZ,6624,36,25348,52,1905019,10368,322774,4136
11/28/20,CA,19089,56,0,0,22389862,245268,1183320,11996
11/28/20,CO,2983,6,13369,82,1510259,13805,225283,4330
11/28/20,CT,4961,0,12257,0,3042036,0,112581,0
11/28/20,DC,678,1,0,0,664030,12528,21308,371
11/28/20,DE,763,0,0,0,384574,2685,34670,500
11/28/20,FL,18677,81,55277,128,6197289,30204,969813,6062
11/28/20,GA,9424,44,34724,119,3870088,27978,418936,2633
11/28/20,HI,240,0,1287,18,0,0,18082,76
11/28/20,IA,2360,8,0,0,863998,1742,199683,1461
11/28/20,ID,909,14,3878,61,385159,2776,98500,1997
11/28/20,IL,12838,152,0,0,9655342,71182,712936,7873
11/28/20,IN,5663,69,25329,389,1845743,8170,329008,4471
11/28/20,KS,1529,0,5018,0,659403,0,153021,0
11/28/20,KY,1885,14,9981,74,2404179,17875,174182,2427
11/28/20,LA,6391,0,0,0,3148141,0,230602,0
11/28/20,MA,10676,41,14139,0,3104965,15037,222469,3217
11/28/20,MD,4602,33,20713,201,2123122,10435,194448,1590
11/28/20,ME,191,1,689,2,830063,0,11288,23
11/28/20,MI,9467,110,0,0,6196289,52333,378152,8351
11/28/20,MN,3521,45,16423,380,2170530,39310,304023,9022
11/28/20,MO,3817,8,0,0,1504793,3916,292740,2204
11/28/20,MS,3779,10,7294,0,947272,0,149940,1553
11/28/20,MT,669,12,2569,43,584548,1830,60845,1049
11/28/20,NC,5219,9,0,0,4886896,48588,357958,3444
11/28/20,ND,921,13,2649,29,269446,607,79359,795
11/28/20,NE,984,2,4216,24,610414,1725,124066,1114
11/28/20,NH,523,6,837,1,399197,2179,20002,689
11/28/20,NJ,16965,23,41118,136,5613309,103875,358584,4530
11/28/20,NM,1527,23,6631,89,1442220,12325,93982,2130
11/28/20,NV,2119,24,0,0,823887,4459,149229,2912
11/28/20,NY,26632,44,89995,0,18480766,146292,634438,6063
11/28/20,OH,6378,32,26262,302,5622006,102273,406703,6895
11/28/20,OK,1717,13,12080,182,1873468,0,193824,6257
11/28/20,OR,885,3,4343,81,960604,-53,70832,826
11/28/20,PA,10275,41,0,0,2804464,18389,351667,8053
11/28/20,RI,1363,17,4530,122,468411,1514,55017,1063
11/28/20,SC,4346,0,11802,8,2155322,29405,214911,1791
11/28/20,SD,942,54,4400,47,246277,1073,79099,819
11/28/20,TN,4541,15,12005,31,4106855,36937,363466,6750
11/28/20,TX,21309,102,0,0,9761569,67725,1259657,4325
11/28/20,UT,863,14,8029,81,1133006,4695,192087,2043
11/28/20,VA,4054,10,14516,65,3087039,22961,233617,3173
11/28/20,VT,67,0,0,0,217341,492,4155,40
11/28/20,WA,2703,-1,10496,254,2753107,0,170937,530
11/28/20,WI,3464,30,16882,167,2138110,4410,404999,5473
11/28/20,WV,718,6,0,0,1069170,12162,45845,799
11/28/20,WY,215,0,748,28,138904,0,31929,156
11/27/20,AK,119,0,691,3,961219,20538,29554,662
11/27/20,AL,3572,0,24451,50,1365240,4053,242874,917
11/27/20,AR,2436,0,8779,68,1521090,7888,153677,1052
11/27/20,AZ,6588,20,25296,133,1894651,20789,318638,4312
11/27/20,CA,19033,54,0,0,22144594,206538,1171324,12635
11/27/20,CO,2977,20,13287,39,1496454,13492,220953,4270
11/27/20,CT,4961,35,12257,0,3042036,68075,112581,3429
11/27/20,DC,677,0,0,0,651502,9037,20937,201
11/27/20,DE,763,2,0,0,381889,3056,34170,591
11/27/20,FL,18596,114,55149,336,6167085,85406,963751,16795
11/27/20,GA,9380,44,34605,18,3842110,29328,416303,2394
11/27/20,HI,240,3,1269,0,0,0,18006,125
11/27/20,IA,2352,40,0,0,862256,1624,198222,1136
11/27/20,ID,895,0,3817,0,382383,0,96503,0
11/27/20,IL,12686,90,0,0,9584160,69556,705063,7574
11/27/20,IN,5594,33,24940,366,1837573,10740,324537,5643
11/27/20,KS,1529,26,5018,97,659403,8015,153021,5224
11/27/20,KY,1871,36,9907,151,2386304,43594,171755,5616
11/27/20,LA,6391,41,0,0,3148141,63074,230602,4964
11/27/20,MA,10635,31,14139,322,3089928,29113,219252,4658
11/27/20,MD,4569,22,20512,232,2112687,16000,192858,2378
11/27/20,ME,190,0,687,0,830063,0,11265,0
11/27/20,MI,9357,187,0,0,6143956,103826,369801,17368
11/27/20,MN,3476,101,16043,277,2131220,17333,295001,5698
11/27/20,MO,3809,1,0,0,1500877,5423,290536,3273
11/27/20,MS,3769,6,7294,0,947272,0,148387,1005
11/27/20,MT,657,-1,2526,-8,582718,10473,59796,114
11/27/20,NC,5210,72,0,0,4838308,100245,354514,8008
11/27/20,ND,908,5,2620,12,268839,527,78564,751
11/27/20,NE,982,4,4192,10,608689,5755,122952,2876
11/27/20,NH,517,3,836,3,397018,1706,19313,537
11/27/20,NJ,16942,17,40982,152,5509434,0,354054,4497
11/27/20,NM,1504,35,6542,48,1429895,14835,91852,2056
11/27/20,NV,2095,2,0,0,819428,5016,146317,1536
11/27/20,NY,26588,39,89995,0,18334474,211266,628375,8176
11/27/20,OH,6346,72,25960,474,5519733,45588,399808,17065
11/27/20,OK,1704,24,11898,190,1873468,0,187567,3225
11/27/20,OR,882,15,4262,0,960657,188,70006,1503
11/27/20,PA,10234,21,0,0,2786075,20846,343614,7360
11/27/20,RI,1346,4,4408,0,466897,1533,53954,463
11/27/20,SC,4346,29,11794,57,2125917,28659,213120,2215
11/27/20,SD,888,39,4353,110,245204,2992,78280,2138
11/27/20,TN,4526,7,11974,24,4069918,30577,356716,4340
11/27/20,TX,21207,51,0,0,9693844,9213,1255332,3987
11/27/20,UT,849,15,7948,163,1128311,14340,190044,6142
11/27/20,VA,4044,15,14451,34,3064078,31591,230444,1544
11/27/20,VT,67,3,0,0,216849,969,4115,98
11/27/20,WA,2704,0,10242,0,2753107,0,170407,2936
11/27/20,WI,3434,19,16715,57,2133700,8498,399526,1422
11/27/20,WV,712,0,0,0,1057008,16089,45046,866
11/27/20,WY,215,0,720,0,138904,7116,31773,1012
11/26/20,AK,119,3,688,25,940681,14744,28892,553
11/26/20,AL,3572,40,24401,25,1361187,7226,241957,2639
11/26/20,AR,2436,11,8711,0,1513202,12945,152625,2348
11/26/20,AZ,6568,44,25163,211,1873862,18460,314326,3476
11/26/20,CA,18979,104,0,0,21938056,171754,1158689,14640
11/26/20,CO,2957,51,13248,204,1482962,21870,216683,6053
11/26/20,CT,4926,0,12257,0,2973961,0,109152,0
11/26/20,DC,677,0,0,0,642465,12746,20736,220
11/26/20,DE,761,1,0,0,378833,3174,33579,584
11/26/20,FL,18482,0,54813,0,6081679,0,946956,0
11/26/20,GA,9336,39,34587,174,3812782,27855,413909,2907
11/26/20,HI,237,2,1269,1,0,0,17881,117
11/26/20,IA,2312,41,0,0,860632,4387,197086,2691
11/26/20,ID,895,21,3817,55,382383,3071,96503,1773
11/26/20,IL,12596,156,0,0,9514604,95534,697489,12022
11/26/20,IN,5561,63,24574,357,1826833,12959,318894,6373
11/26/20,KS,1503,0,4921,0,651388,0,147797,0
11/26/20,KY,1835,0,9756,0,2342710,0,166139,0
11/26/20,LA,6350,0,0,0,3085067,0,225638,0
11/26/20,MA,10604,0,13817,0,3060815,0,214594,0
11/26/20,MD,4547,29,20280,212,2096687,14188,190480,2319
11/26/20,ME,190,0,687,9,830063,0,11265,238
11/26/20,MI,9170,0,0,0,6040130,0,352433,0
11/26/20,MN,3375,0,15766,0,2113887,0,289303,0
11/26/20,MO,3808,32,0,0,1495454,7941,287263,4471
11/26/20,MS,3763,18,7294,0,947272,0,147382,1746
11/26/20,MT,658,6,2534,60,572245,2959,59682,1117
11/26/20,NC,5138,0,0,0,4738063,0,346506,0
11/26/20,ND,903,10,2608,21,268312,953,77813,1007
11/26/20,NE,978,28,4182,56,602934,3848,120076,2394
11/26/20,NH,514,0,833,0,395312,0,18776,0
11/26/20,NJ,16925,39,40830,124,5509434,0,349557,5160
11/26/20,NM,1469,18,6494,113,1415060,15322,89796,1694
11/26/20,NV,2093,22,0,0,814412,5935,144781,2542
11/26/20,NY,26549,67,89995,0,18123208,210788,620199,6933
11/26/20,OH,6274,0,25486,0,5474145,0,382743,0
11/26/20,OK,1680,0,11708,0,1873468,24905,184342,0
11/26/20,OR,867,20,4262,86,960469,3220,68503,1170
11/26/20,PA,10213,118,0,0,2765229,22008,336254,8425
11/26/20,RI,1342,7,4408,82,465364,2575,53491,1174
11/26/20,SC,4317,0,11737,0,2097258,0,210905,0
11/26/20,SD,849,0,4243,0,242212,0,76142,0
11/26/20,TN,4519,53,11950,136,4039341,32418,352376,4404
11/26/20,TX,21156,206,0,0,9684631,102065,1251345,14697
11/26/20,UT,834,0,7785,0,1113971,0,183902,0
11/26/20,VA,4029,21,14417,105,3032487,21047,228900,2600
11/26/20,VT,64,0,0,0,215880,1623,4017,79
11/26/20,WA,2704,14,10242,76,2753107,0,167471,3157
11/26/20,WI,3415,72,16658,201,2125202,8653,398104,5666
11/26/20,WV,712,17,0,0,1040919,14626,44180,1130
11/26/20,WY,215,0,720,0,131788,0,30761,0
11/25/20,AK,116,0,663,32,925937,10205,28339,670
11/25/20,AL,3532,60,24376,216,1353961,6944,239318,2453
11/25/20,AR,2425,20,8711,91,1500257,13180,150277,1965
11/25/20,AZ,6524,9,24952,286,1855402,13369,310850,3982
11/25/20,CA,18875,106,0,0,21766302,150638,1144049,18350
11/25/20,CO,2906,46,13044,208,1461092,12932,210630,4191
11/25/20,CT,4926,45,12257,0,2973961,29511,109152,1872
11/25/20,DC,677,4,0,0,629719,1206,20516,107
11/25/20,DE,760,3,0,0,375659,2116,32995,331
11/25/20,FL,18482,99,54813,313,6081679,38084,946956,8126
11/25/20,GA,9297,76,34413,145,3784927,19628,411002,2358
11/25/20,HI,235,2,1268,9,0,0,17764,108
11/25/20,IA,2271,45,0,0,856245,2608,194395,3243
11/25/20,ID,874,8,3762,80,379312,1614,94730,1640
11/25/20,IL,12440,178,0,0,9419070,102855,685467,11378
11/25/20,IN,5498,63,24217,333,1813874,12668,312521,5983
11/25/20,KS,1503,47,4921,144,651388,9159,147797,5738
11/25/20,KY,1835,26,9756,133,2342710,7092,166139,3301
11/25/20,LA,6350,27,0,0,3085067,13086,225638,1235
11/25/20,MA,10604,53,13817,0,3060815,26441,214594,3395
11/25/20,MD,4518,37,20068,154,2082499,15939,188161,2697
11/25/20,ME,190,1,678,16,830063,7308,11027,228
11/25/20,MI,9170,76,0,0,6040130,53499,352433,4687
11/25/20,MN,3375,72,15766,322,2113887,26598,289303,6387
11/25/20,MO,3776,26,0,0,1487513,6971,282792,4131
11/25/20,MS,3745,16,7294,0,947272,0,145636,1092
11/25/20,MT,652,22,2474,54,569286,3994,58565,1061
11/25/20,NC,5138,64,0,0,4738063,51620,346506,4212
11/25/20,ND,893,4,2587,59,267359,727,76806,1184
